9349 9349 9349
32564745.84700 5777837.35200       60.03424
32564755.31000 5777847.05600       59.95263
32564753.10500 5777849.19300       59.96404
32564755.95200 5777851.97000       60.23273
32564760.93300 5777846.83900       60.48982
32564758.90300 5777844.78000       60.28898
32564777.69000 5777856.22500       60.70273
32564784.11400 5777849.24800       60.77945
32564786.01000 5777851.11000       60.95372
32564791.01000 5777846.07700       60.97860
32564788.45400 5777843.61900       60.84235
32564787.48400 5777844.50800       60.85340
32564777.51300 5777834.75700       60.51019
32564769.99200 5777842.46900       60.63279
32564774.15100 5777846.31300       61.18255
32564770.81700 5777849.52600       60.82044
32564821.25200 5777853.62200       61.72668
32564811.18200 5777843.39300       61.45436
32564804.51100 5777850.01000       61.29802
32564800.51800 5777844.07400       60.98721
32564797.38100 5777847.43500       61.02989
32564802.36400 5777852.43400       61.24147
32564804.10000 5777850.94700       61.31559
32564814.03300 5777861.07600       61.62029
32564834.78100 5777868.80300       62.20332
32564830.97700 5777864.88800       61.65717
32564828.92200 5777866.95900       61.65884
32564832.78700 5777870.77700       62.11315
32564746.04600 5777873.12300       60.15104
32564752.09300 5777867.01900       60.22289
32564754.33600 5777869.18700       60.23468
32564759.29400 5777864.27400       60.44833
32564755.92100 5777860.62200       60.13128
32564754.14100 5777862.24200       60.14809
32564746.11700 5777854.00200       59.93327
32564737.34700 5777862.91800       59.89527
32564828.59800 5777874.47900       61.95309
32564824.79500 5777870.56400       61.61666
32564822.73900 5777872.63400       61.53975
32564826.60500 5777876.45300       61.85564
32564721.39000 5777865.75700       59.47328
32564726.06400 5777869.15900       59.59208
32564730.07400 5777865.24000       59.74265
32564726.25300 5777861.23600       59.75687
32564731.62500 5777858.37900       59.76258
32564732.97500 5777859.89400       59.82746
32564742.05800 5777850.71300       59.84641
32564739.76100 5777848.72200       59.77671
32564741.17800 5777847.15800       59.78302
32564735.68400 5777841.59700       59.64273
32564734.19600 5777843.06300       59.71470
32564731.37900 5777840.19300       59.74046
32564721.21600 5777851.70700       59.70727
32564718.55200 5777849.36400       59.73044
32564716.52600 5777851.58000       59.82936
32564724.08400 5777859.32100       59.89367
32564710.37300 5777871.68800       59.90562
32564719.80600 5777881.06800       59.91468
32564728.12400 5777872.65200       59.72227
32564877.58300 5777879.79300       63.71271
32564873.47700 5777875.77600       63.24385
32564870.21500 5777879.13900       63.12508
32564874.16500 5777883.23300       63.56265
32564799.69600 5777871.40600       61.50102
32564793.21600 5777864.88800       61.44130
32564794.81500 5777863.31700       61.43334
32564803.05500 5777871.81000       61.50758
32564810.51200 5777864.41300       61.56633
32564798.84800 5777852.66700       61.09264
32564792.33300 5777859.10500       61.07595
32564790.01900 5777856.89300       61.03664
32564787.68300 5777859.42500       61.09311
32564792.10400 5777863.83900       61.53808
32564789.94300 5777865.99300       61.56580
32564787.51300 5777863.51300       61.36804
32564779.03300 5777871.72100       60.93307
32564790.88700 5777883.87800       61.22606
32564799.20500 5777875.44600       61.50683
32564797.41100 5777873.61400       61.53699
32564962.00900 5777871.95400       64.70702
32564961.96100 5777858.33500       64.54935
32564943.81300 5777840.03400       64.43493
32564930.11200 5777839.71800       64.41015
32564916.54300 5777853.36700       64.19282
32564925.19400 5777862.44000       64.47474
32564935.29900 5777852.48700       64.68971
32564938.62700 5777852.49200       64.66532
32564941.78300 5777855.55600       64.66469
32564949.43600 5777863.41500       64.68148
32564949.42300 5777866.85200       64.66247
32564939.65700 5777876.57400       64.68028
32564948.36600 5777885.51200       65.08991
32564786.02100 5777882.29200       61.07432
32564781.64700 5777878.14800       60.98252
32564777.60100 5777882.52000       61.02456
32564781.79400 5777886.53400       61.09428
32564760.38800 5777887.21000       60.68221
32564763.82500 5777883.74700       60.66724
32564765.51700 5777885.39300       60.95605
32564770.54200 5777880.44300       61.06284
32564761.96900 5777870.43200       60.82358
32564760.22800 5777872.00900       60.91376
32564757.63800 5777869.24500       60.50574
32564749.75800 5777876.69000       60.24658
32564850.57100 5777887.57700       62.92032
32564848.21300 5777885.33400       62.96622
32564845.87400 5777887.66800       62.97756
32564848.40800 5777889.94000       62.90386
32564726.82600 5777889.51900       60.08593
32564722.51200 5777885.30500       59.98743
32564717.64800 5777890.38000       60.04179
32564721.95800 5777894.50100       60.14147
32564809.36200 5777893.70400       61.79901
32564805.55900 5777889.79000       61.42164
32564803.50300 5777891.86000       61.41130
32564807.36900 5777895.67900       61.78732
32564901.74000 5777895.64300       64.14681
32564897.49700 5777891.22300       64.08800
32564895.42500 5777893.23900       63.85921
32564899.73800 5777897.57900       64.02605
32564955.14800 5777897.70000       66.07363
32564951.26700 5777893.69000       65.84611
32564949.68500 5777895.75800       65.79331
32564953.40900 5777899.56300       66.14362
32564937.76200 5777894.51800       65.51416
32564946.35400 5777885.92900       65.06408
32564937.50900 5777877.14000       64.80469
32564924.37100 5777890.23300       64.88367
32564933.48200 5777899.65300       65.33856
32564966.94000 5777891.91000       65.81181
32564962.63700 5777895.37400       65.97774
32564967.05900 5777899.76500       65.99285
32564970.92800 5777895.86400       65.88816
32564783.67500 5777891.86700       61.23793
32564775.30400 5777883.50200       61.12377
32564766.23900 5777892.61700       60.88840
32564774.58900 5777900.93800       61.16119
32564714.63500 5777886.88200       59.99145
32564707.28000 5777879.45400       59.76829
32564700.84900 5777885.95300       60.28534
32564698.73700 5777883.83600       60.50956
32564691.27500 5777891.59400       60.51852
32564700.83000 5777901.26200       60.61359
32564699.34200 5777902.85200       60.62564
32564701.95300 5777905.64400       60.32809
32564709.25300 5777898.05100       60.14287
32564707.41800 5777896.05400       60.35061
32564708.95800 5777894.50200       60.28455
32564708.05300 5777893.48100       60.22485
32564891.68900 5777905.39100       63.88348
32564888.37000 5777902.10300       63.71339
32564886.09800 5777904.48400       63.58084
32564889.26400 5777907.93700       63.77617
32564768.32000 5777905.66600       61.08068
32564763.49500 5777900.80900       60.91281
32564761.01200 5777903.30900       60.93779
32564765.81200 5777908.28100       61.12754
32564985.59600 5777894.80200       66.42264
32564999.12000 5777882.00500       66.65853
32564989.81800 5777872.79800       66.36603
