-1 1887 4607   -1 0 0    1 -1 -1    
-1 4606 1886   -1 0 0    1 -1 -1    
1877 7925 2544   0 0 0    -1 -1 -1    
-1 1890 9667   -1 0 0    1 -1 -1    
462 9160 1889   0 0 0    -1 -1 -1    
1805 -1 -1   0 -1 -1    -1 1 1    
-1 3667 874   -1 0 0    1 -1 -1    
-1 11463 3667   -1 0 0    1 -1 -1    
42 6640 -1   0 0 -1    -1 -1 1    
-1 5788 4497   -1 0 0    1 -1 -1    
944 5618 2825   0 0 0    -1 -1 -1    
-1 3112 8389   -1 0 0    1 -1 -1    
7073 11206 9248   0 0 0    -1 -1 -1    
-1 14710 559   -1 0 0    1 -1 -1    
1916 11837 8856   0 0 0    -1 -1 -1    
-1 5453 6665   -1 0 0    1 -1 -1    
5061 2001 -1   0 0 -1    -1 -1 1    
-1 9168 1694   -1 0 0    1 -1 -1    
6171 1048 10835   0 0 0    -1 -1 -1    
7394 7200 10772   0 0 0    -1 -1 -1    
-1 1924 13110   -1 0 0    1 -1 -1    
2115 3875 770   0 0 0    -1 -1 -1    
7826 8367 7994   0 0 0    -1 -1 -1    
-1 9830 8610   -1 0 0    1 -1 -1    
466 8735 -1   0 0 -1    -1 -1 1    
6304 7156 6932   0 0 0    -1 -1 -1    
2234 7254 3094   0 0 0    -1 -1 -1    
1914 7152 -1   0 0 -1    -1 -1 1    
1279 -1 1913   0 -1 0    -1 1 -1    
8154 5257 307   0 0 0    -1 -1 -1    
-1 1900 9076   -1 0 0    1 -1 -1    
-1 2236 3427   -1 0 0    1 -1 -1    
4120 14715 1587   0 0 0    -1 -1 -1    
-1 7943 7751   -1 0 0    1 -1 -1    
-1 5730 10113   -1 0 0    1 -1 -1    
9592 2789 12156   0 0 0    -1 -1 -1    
4240 1799 9060   0 0 0    -1 -1 -1    
-1 2204 4427   -1 0 0    1 -1 -1    
8109 1906 3535   0 0 0    -1 -1 -1    
3658 -1 -1   0 -1 -1    -1 1 1    
1881 8584 187   0 0 0    -1 -1 -1    
919 2062 2138   0 0 0    -1 -1 -1    
-1 5019 6519   -1 0 0    1 -1 -1    
1997 1736 5607   0 0 0    -1 -1 -1    
1438 770 7511   0 0 0    -1 -1 -1    
-1 8313 7821   -1 0 0    1 -1 -1    
2250 4489 1723   0 0 0    -1 -1 -1    
1075 5168 6702   0 0 0    -1 -1 -1    
876 1935 330   0 0 0    -1 -1 -1    
1859 -1 1934   0 -1 0    -1 1 -1    
4093 3316 3579   0 0 0    -1 -1 -1    
8404 10105 1306   0 0 0    -1 -1 -1    
3998 4546 4041   0 0 0    -1 -1 -1    
-1 2296 3333   -1 0 0    1 -1 -1    
2661 1015 10278   0 0 0    -1 -1 -1    
3641 5462 2820   0 0 0    -1 -1 -1    
2548 5945 -1   0 0 -1    -1 -1 1    
-1 10446 1708   -1 0 0    1 -1 -1    
-1 8260 1945   -1 0 0    1 -1 -1    
-1 1944 3580   -1 0 0    1 -1 -1    
5029 10313 1947   0 0 0    -1 -1 -1    
6543 1946 5006   0 0 0    -1 -1 -1    
1950 8940 8823   0 0 0    -1 -1 -1    
-1 5235 -1   -1 0 -1    1 -1 1    
1948 8530 2378   0 0 0    -1 -1 -1    
3996 9308 1490   0 0 0    -1 -1 -1    
-1 7820 9538   -1 0 0    1 -1 -1    
-1 7512 7820   -1 0 0    1 -1 -1    
8785 -1 2223   0 -1 0    -1 1 -1    
-1 10171 5163   -1 0 0    1 -1 -1    
-1 7900 2783   -1 0 0    1 -1 -1    
-1 1558 9339   -1 0 0    1 -1 -1    
7404 11441 5713   0 0 0    -1 -1 -1    
3762 -1 3928   0 -1 0    -1 1 -1    
634 5280 4973   0 0 0    -1 -1 -1    
-1 8868 8630   -1 0 0    1 -1 -1    
-1 8250 4537   -1 0 0    1 -1 -1    
-1 6143 6573   -1 0 0    1 -1 -1    
6139 -1 7412   0 -1 0    -1 1 -1    
1720 3886 -1   0 0 -1    -1 -1 1    
5813 4680 6459   0 0 0    -1 -1 -1    
10935 1743 5416   0 0 0    -1 -1 -1    
-1 5676 9817   -1 0 0    1 -1 -1    
2159 6979 1668   0 0 0    -1 -1 -1    
-1 3914 5122   -1 0 0    1 -1 -1    
2362 2871 -1   0 0 -1    -1 -1 1    
4811 3524 -1   0 0 -1    -1 -1 1    
-1 9063 1847   -1 0 0    1 -1 -1    
1509 -1 112   0 -1 0    -1 1 -1    
-1 9502 3387   -1 0 0    1 -1 -1    
3332 2980 4191   0 0 0    -1 -1 -1    
4675 3301 9511   0 0 0    -1 -1 -1    
-1 7481 7480   -1 0 0    1 -1 -1    
1434 7621 4785   0 0 0    -1 -1 -1    
14737 7286 3122   0 0 0    -1 -1 -1    
1870 5876 1517   0 0 0    -1 -1 -1    
-1 7206 6599   -1 0 0    1 -1 -1    
-1 8525 3995   -1 0 0    1 -1 -1    
867 4919 -1   0 0 -1    -1 -1 1    
-1 1521 7488   -1 0 0    1 -1 -1    
163 -1 2874   0 -1 0    -1 1 -1    
-1 2353 7934   -1 0 0    1 -1 -1    
-1 1989 6473   -1 0 0    1 -1 -1    
2944 9449 1988   0 0 0    -1 -1 -1    
-1 8538 854   -1 0 0    1 -1 -1    
2145 -1 -1   0 -1 -1    -1 1 1    
1027 268 -1   0 0 -1    -1 -1 1    
8545 2411 7785   0 0 0    -1 -1 -1    
-1 5054 -1   -1 0 -1    1 -1 1    
10344 2278 4052   0 0 0    -1 -1 -1    
-1 4125 8184   -1 0 0    1 -1 -1    
955 1929 2233   0 0 0    -1 -1 -1    
4056 -1 2437   0 -1 0    -1 1 -1    
-1 7272 600   -1 0 0    1 -1 -1    
6259 7110 2004   0 0 0    -1 -1 -1    
-1 -1 1902   -1 -1 0    1 1 -1    
-1 6643 4853   -1 0 0    1 -1 -1    
3067 3439 3081   0 0 0    -1 -1 -1    
9299 2000 6849   0 0 0    -1 -1 -1    
-1 2006 4705   -1 0 0    1 -1 -1    
-1 14749 2005   -1 0 0    1 -1 -1    
7785 2820 -1   0 0 -1    -1 -1 1    
8664 4818 778   0 0 0    -1 -1 -1    
4763 4317 -1   0 0 -1    -1 -1 1    
-1 2979 2219   -1 0 0    1 -1 -1    
357 10786 8449   0 0 0    -1 -1 -1    
11498 3874 3013   0 0 0    -1 -1 -1    
-1 6572 663   -1 0 0    1 -1 -1    
-1 7108 4626   -1 0 0    1 -1 -1    
7604 6984 150   0 0 0    -1 -1 -1    
-1 3456 6984   -1 0 0    1 -1 -1    
-1 3683 9737   -1 0 0    1 -1 -1    
2357 3653 4782   0 0 0    -1 -1 -1    
-1 2142 5926   -1 0 0    1 -1 -1    
-1 8232 9043   -1 0 0    1 -1 -1    
1081 4383 2889   0 0 0    -1 -1 -1    
-1 3569 6267   -1 0 0    1 -1 -1    
9066 10668 10882   0 0 0    -1 -1 -1    
-1 4896 948   -1 0 0    1 -1 -1    
3923 8090 3408   0 0 0    -1 -1 -1    
-1 -1 3622   -1 -1 0    1 1 -1    
-1 4272 3277   -1 0 0    1 -1 -1    
6735 9277 11305   0 0 0    -1 -1 -1    
7137 1346 1862   0 0 0    -1 -1 -1    
2031 7929 3171   0 0 0    -1 -1 -1    
2030 579 7930   0 0 0    -1 -1 -1    
11669 6314 5920   0 0 0    -1 -1 -1    
808 -1 5150   0 -1 0    -1 1 -1    
-1 2360 5795   -1 0 0    1 -1 -1    
-1 6346 4747   -1 0 0    1 -1 -1    
-1 7563 3049   -1 0 0    1 -1 -1    
959 847 -1   0 0 -1    -1 -1 1    
5109 854 11324   0 0 0    -1 -1 -1    
3320 2040 590   0 0 0    -1 -1 -1    
-1 8145 2039   -1 0 0    1 -1 -1    
3110 8063 9946   0 0 0    -1 -1 -1    
-1 3164 -1   -1 0 -1    1 -1 1    
8815 3238 1248   0 0 0    -1 -1 -1    
5657 154 7599   0 0 0    -1 -1 -1    
-1 3213 1298   -1 0 0    1 -1 -1    
-1 4375 6596   -1 0 0    1 -1 -1    
5807 7180 10350   0 0 0    -1 -1 -1    
-1 6060 6371   -1 0 0    1 -1 -1    
1609 1686 -1   0 0 -1    -1 -1 1    
-1 -1 2144   -1 -1 0    1 1 -1    
2052 4550 1399   0 0 0    -1 -1 -1    
1246 7327 2051   0 0 0    -1 -1 -1    
5650 -1 1798   0 -1 0    -1 1 -1    
2907 4931 733   0 0 0    -1 -1 -1    
-1 8459 8644   -1 0 0    1 -1 -1    
-1 14725 1699   -1 0 0    1 -1 -1    
4526 2120 -1   0 0 -1    -1 -1 1    
1060 -1 -1   0 -1 -1    -1 1 1    
-1 7731 6835   -1 0 0    1 -1 -1    
5478 3445 6528   0 0 0    -1 -1 -1    
1348 -1 -1   0 -1 -1    -1 1 1    
1927 1144 1524   0 0 0    -1 -1 -1    
7092 3046 3158   0 0 0    -1 -1 -1    
-1 366 7678   -1 0 0    1 -1 -1    
-1 2601 7265   -1 0 0    1 -1 -1    
3976 -1 4088   0 -1 0    -1 1 -1    
1435 2068 -1   0 0 -1    -1 -1 1    
-1 1021 2067   -1 0 0    1 -1 -1    
7415 2776 2777   0 0 0    -1 -1 -1    
-1 2906 6942   -1 0 0    1 -1 -1    
-1 1503 9035   -1 0 0    1 -1 -1    
5075 3646 1373   0 0 0    -1 -1 -1    
900 3021 11114   0 0 0    -1 -1 -1    
3919 6680 4206   0 0 0    -1 -1 -1    
640 5838 9771   0 0 0    -1 -1 -1    
-1 4478 6828   -1 0 0    1 -1 -1    
835 5947 6619   0 0 0    -1 -1 -1    
2853 1653 9319   0 0 0    -1 -1 -1    
7879 9188 1420   0 0 0    -1 -1 -1    
-1 4790 9551   -1 0 0    1 -1 -1    
3015 8960 7905   0 0 0    -1 -1 -1    
-1 7439 3987   -1 0 0    1 -1 -1    
5727 -1 2308   0 -1 0    -1 1 -1    
-1 5927 3117   -1 0 0    1 -1 -1    
1576 2312 2150   0 0 0    -1 -1 -1    
4182 -1 1488   0 -1 0    -1 1 -1    
-1 8759 3904   -1 0 0    1 -1 -1    
-1 5826 11474   -1 0 0    1 -1 -1    
1591 9543 1148   0 0 0    -1 -1 -1    
-1 9769 9543   -1 0 0    1 -1 -1    
-1 -1 3050   -1 -1 0    1 1 -1    
-1 3887 10544   -1 0 0    1 -1 -1    
7793 11029 9640   0 0 0    -1 -1 -1    
6372 -1 1107   0 -1 0    -1 1 -1    
1711 5832 1828   0 0 0    -1 -1 -1    
-1 3153 9172   -1 0 0    1 -1 -1    
-1 2475 10046   -1 0 0    1 -1 -1    
1136 81 9897   0 0 0    -1 -1 -1    
6235 918 9064   0 0 0    -1 -1 -1    
-1 5029 5590   -1 0 0    1 -1 -1    
-1 6447 5029   -1 0 0    1 -1 -1    
3057 11167 2426   0 0 0    -1 -1 -1    
6201 8148 9677   0 0 0    -1 -1 -1    
1111 10019 3244   0 0 0    -1 -1 -1    
2243 2367 -1   0 0 -1    -1 -1 1    
-1 7262 5868   -1 0 0    1 -1 -1    
-1 7792 7793   -1 0 0    1 -1 -1    
2130 7036 10373   0 0 0    -1 -1 -1    
-1 7109 5847   -1 0 0    1 -1 -1    
4340 4341 2722   0 0 0    -1 -1 -1    
4201 2744 1439   0 0 0    -1 -1 -1    
874 2769 866   0 0 0    -1 -1 -1    
3308 -1 9722   0 -1 0    -1 1 -1    
-1 14720 1463   -1 0 0    1 -1 -1    
1839 -1 1907   0 -1 0    -1 1 -1    
4252 -1 5580   0 -1 0    -1 1 -1    
-1 -1 5323   -1 -1 0    1 1 -1    
-1 3028 2378   -1 0 0    1 -1 -1    
-1 3972 7397   -1 0 0    1 -1 -1    
2057 7426 2153   0 0 0    -1 -1 -1    
3618 1702 6030   0 0 0    -1 -1 -1    
-1 9066 6575   -1 0 0    1 -1 -1    
-1 6863 14444   -1 0 0    1 -1 -1    
7065 2125 12973   0 0 0    -1 -1 -1    
13065 1852 2124   0 0 0    -1 -1 -1    
-1 4735 4673   -1 0 0    1 -1 -1    
-1 6462 10361   -1 0 0    1 -1 -1    
-1 8410 8409   -1 0 0    1 -1 -1    
-1 3120 447   -1 0 0    1 -1 -1    
-1 10383 2108   -1 0 0    1 -1 -1    
5049 2133 3337   0 0 0    -1 -1 -1    
-1 2634 5756   -1 0 0    1 -1 -1    
8866 3314 2131   0 0 0    -1 -1 -1    
-1 5053 7982   -1 0 0    1 -1 -1    
846 -1 -1   0 -1 -1    -1 1 1    
8706 2152 9561   0 0 0    -1 -1 -1    
-1 6528 6527   -1 0 0    1 -1 -1    
-1 1927 3812   -1 0 0    1 -1 -1    
8626 7386 8302   0 0 0    -1 -1 -1    
9077 8303 7385   0 0 0    -1 -1 -1    
5509 3893 1732   0 0 0    -1 -1 -1    
5510 4518 2019   0 0 0    -1 -1 -1    
1543 5847 6501   0 0 0    -1 -1 -1    
10935 5676 2050   0 0 0    -1 -1 -1    
1991 7348 1206   0 0 0    -1 -1 -1    
2868 -1 9597   0 -1 0    -1 1 -1    
1879 2957 -1   0 0 -1    -1 -1 1    
137 -1 -1   0 -1 -1    -1 1 1    
3810 9572 3587   0 0 0    -1 -1 -1    
-1 2085 3959   -1 0 0    1 -1 -1    
3539 5111 5018   0 0 0    -1 -1 -1    
-1 2412 2136   -1 0 0    1 -1 -1    
3787 2120 3637   0 0 0    -1 -1 -1    
4543 -1 2505   0 -1 0    -1 1 -1    
1614 2505 -1   0 0 -1    -1 -1 1    
-1 3933 942   -1 0 0    1 -1 -1    
-1 2170 9147   -1 0 0    1 -1 -1    
-1 -1 2891   -1 -1 0    1 1 -1    
-1 5777 1969   -1 0 0    1 -1 -1    
-1 931 -1   -1 0 -1    1 -1 1    
2446 3925 2162   0 0 0    -1 -1 -1    
4099 2161 3663   0 0 0    -1 -1 -1    
-1 719 5310   -1 0 0    1 -1 -1    
-1 2165 9577   -1 0 0    1 -1 -1    
5331 5203 2164   0 0 0    -1 -1 -1    
3490 8616 1089   0 0 0    -1 -1 -1    
5661 7084 13792   0 0 0    -1 -1 -1    
-1 5199 2169   -1 0 0    1 -1 -1    
-1 2168 3186   -1 0 0    1 -1 -1    
-1 5828 2157   -1 0 0    1 -1 -1    
4573 -1 3612   0 -1 0    -1 1 -1    
13311 13082 8857   0 0 0    -1 -1 -1    
-1 1173 7436   -1 0 0    1 -1 -1    
-1 1433 5788   -1 0 0    1 -1 -1    
2520 -1 -1   0 -1 -1    -1 1 1    
-1 4671 1313   -1 0 0    1 -1 -1    
5166 4079 1178   0 0 0    -1 -1 -1    
-1 2491 8922   -1 0 0    1 -1 -1    
-1 2796 6386   -1 0 0    1 -1 -1    
741 4882 -1   0 0 -1    -1 -1 1    
-1 -1 6736   -1 -1 0    1 1 -1    
7561 9872 2183   0 0 0    -1 -1 -1    
9306 2182 102   0 0 0    -1 -1 -1    
6142 7733 8560   0 0 0    -1 -1 -1    
11412 7685 7076   0 0 0    -1 -1 -1    
2494 -1 5412   0 -1 0    -1 1 -1    
-1 6575 956   -1 0 0    1 -1 -1    
-1 8986 1830   -1 0 0    1 -1 -1    
14172 2190 13772   0 0 0    -1 -1 -1    
14098 14017 2189   0 0 0    -1 -1 -1    
-1 4092 2192   -1 0 0    1 -1 -1    
9937 2191 6637   0 0 0    -1 -1 -1    
2710 2194 -1   0 0 -1    -1 -1 1    
-1 2859 2193   -1 0 0    1 -1 -1    
456 -1 3483   0 -1 0    -1 1 -1    
-1 9975 1264   -1 0 0    1 -1 -1    
8286 9659 9870   0 0 0    -1 -1 -1    
2631 7503 3113   0 0 0    -1 -1 -1    
6469 1372 7986   0 0 0    -1 -1 -1    
4357 3149 -1   0 0 -1    -1 -1 1    
3521 906 -1   0 0 -1    -1 -1 1    
3641 5585 -1   0 0 -1    -1 -1 1    
1211 7577 -1   0 0 -1    -1 -1 1    
1923 7995 5082   0 0 0    -1 -1 -1    
69 -1 1706   0 -1 0    -1 1 -1    
-1 -1 98   -1 -1 0    1 1 -1    
4444 1867 -1   0 0 -1    -1 -1 1    
-1 6894 2731   -1 0 0    1 -1 -1    
2606 -1 8009   0 -1 0    -1 1 -1    
2578 12909 13080   0 0 0    -1 -1 -1    
2662 11780 5208   0 0 0    -1 -1 -1    
4238 -1 10443   0 -1 0    -1 1 -1    
6633 6333 2214   0 0 0    -1 -1 -1    
308 2213 14715   0 0 0    -1 -1 -1    
11935 2216 10357   0 0 0    -1 -1 -1    
7161 4906 2215   0 0 0    -1 -1 -1    
5953 1669 14683   0 0 0    -1 -1 -1    
9939 11284 1670   0 0 0    -1 -1 -1    
2010 -1 1260   0 -1 0    -1 1 -1    
-1 6720 1107   -1 0 0    1 -1 -1    
673 -1 907   0 -1 0    -1 1 -1    
-1 4429 7953   -1 0 0    1 -1 -1    
1775 6581 1954   0 0 0    -1 -1 -1    
-1 2799 4415   -1 0 0    1 -1 -1    
3775 6464 9984   0 0 0    -1 -1 -1    
-1 2482 8014   -1 0 0    1 -1 -1    
2649 2228 5106   0 0 0    -1 -1 -1    
10134 8533 2227   0 0 0    -1 -1 -1    
-1 9995 7874   -1 0 0    1 -1 -1    
5635 6855 7276   0 0 0    -1 -1 -1    
-1 -1 8407   -1 -1 0    1 1 -1    
6132 10027 11052   0 0 0    -1 -1 -1    
-1 1997 4499   -1 0 0    1 -1 -1    
3707 -1 1912   0 -1 0    -1 1 -1    
-1 1308 -1   -1 0 -1    1 -1 1    
1917 7913 2767   0 0 0    -1 -1 -1    
7467 1733 2333   0 0 0    -1 -1 -1    
-1 1733 5737   -1 0 0    1 -1 -1    
2726 5471 8131   0 0 0    -1 -1 -1    
7766 5470 3505   0 0 0    -1 -1 -1    
-1 7625 -1   -1 0 -1    1 -1 1    
636 7868 3627   0 0 0    -1 -1 -1    
2105 4718 -1   0 0 -1    -1 -1 1    
-1 468 496   -1 0 0    1 -1 -1    
1789 3752 233   0 0 0    -1 -1 -1    
3644 10896 9900   0 0 0    -1 -1 -1    
-1 6948 9023   -1 0 0    1 -1 -1    
11969 4877 11968   0 0 0    -1 -1 -1    
11701 10833 12233   0 0 0    -1 -1 -1    
-1 8271 1932   -1 0 0    1 -1 -1    
-1 1629 8618   -1 0 0    1 -1 -1    
467 2253 -1   0 0 -1    -1 -1 1    
-1 -1 2252   -1 -1 0    1 1 -1    
1186 8363 2255   0 0 0    -1 -1 -1    
8834 2254 4670   0 0 0    -1 -1 -1    
6693 6341 9679   0 0 0    -1 -1 -1    
10451 12073 11038   0 0 0    -1 -1 -1    
2346 7174 1623   0 0 0    -1 -1 -1    
9488 661 5913   0 0 0    -1 -1 -1    
3804 328 9477   0 0 0    -1 -1 -1    
10680 6866 -1   0 0 -1    -1 -1 1    
4043 2263 4889   0 0 0    -1 -1 -1    
-1 4890 2262   -1 0 0    1 -1 -1    
11663 9921 11767   0 0 0    -1 -1 -1    
9920 11768 9662   0 0 0    -1 -1 -1    
4503 -1 2492   0 -1 0    -1 1 -1    
817 2492 -1   0 0 -1    -1 -1 1    
-1 4754 14786   -1 0 0    1 -1 -1    
-1 8854 12860   -1 0 0    1 -1 -1    
827 -1 -1   0 -1 -1    -1 1 1    
864 105 -1   0 0 -1    -1 -1 1    
-1 9134 5538   -1 0 0    1 -1 -1    
14349 2386 6743   0 0 0    -1 -1 -1    
-1 5075 5182   -1 0 0    1 -1 -1    
4353 6982 9903   0 0 0    -1 -1 -1    
2277 6686 7560   0 0 0    -1 -1 -1    
941 7395 2276   0 0 0    -1 -1 -1    
2604 3284 1995   0 0 0    -1 -1 -1    
9020 8899 1811   0 0 0    -1 -1 -1    
-1 5919 3635   -1 0 0    1 -1 -1    
-1 1404 10231   -1 0 0    1 -1 -1    
1081 5898 -1   0 0 -1    -1 -1 1    
-1 -1 2960   -1 -1 0    1 1 -1    
679 7673 678   0 0 0    -1 -1 -1    
693 -1 4878   0 -1 0    -1 1 -1    
-1 6450 2287   -1 0 0    1 -1 -1    
22 2286 -1   0 0 -1    -1 -1 1    
-1 2289 -1   -1 0 -1    1 -1 1    
-1 6334 2288   -1 0 0    1 -1 -1    
5314 15 -1   0 0 -1    -1 -1 1    
13459 2292 13394   0 0 0    -1 -1 -1    
13393 13315 2291   0 0 0    -1 -1 -1    
12274 4488 11714   0 0 0    -1 -1 -1    
12940 12718 12919   0 0 0    -1 -1 -1    
3474 4150 7682   0 0 0    -1 -1 -1    
-1 8903 1939   -1 0 0    1 -1 -1    
-1 6214 9693   -1 0 0    1 -1 -1    
693 4180 4284   0 0 0    -1 -1 -1    
-1 2801 7273   -1 0 0    1 -1 -1    
4591 13875 13675   0 0 0    -1 -1 -1    
178 684 8580   0 0 0    -1 -1 -1    
-1 3279 1484   -1 0 0    1 -1 -1    
268 11513 2401   0 0 0    -1 -1 -1    
1800 4310 5526   0 0 0    -1 -1 -1    
3268 -1 2   0 -1 0    -1 1 -1    
133 2307 7851   0 0 0    -1 -1 -1    
7852 105 2306   0 0 0    -1 -1 -1    
2083 622 -1   0 0 -1    -1 -1 1    
2920 9782 9110   0 0 0    -1 -1 -1    
6771 6770 2828   0 0 0    -1 -1 -1    
4290 1762 8370   0 0 0    -1 -1 -1    
-1 9530 2085   -1 0 0    1 -1 -1    
4124 9683 1563   0 0 0    -1 -1 -1    
-1 5714 8009   -1 0 0    1 -1 -1    
3062 10567 9721   0 0 0    -1 -1 -1    
-1 5215 1705   -1 0 0    1 -1 -1    
-1 2630 6838   -1 0 0    1 -1 -1    
232 4192 -1   0 0 -1    -1 -1 1    
-1 7766 6706   -1 0 0    1 -1 -1    
2365 8586 2936   0 0 0    -1 -1 -1    
-1 -1 2365   -1 -1 0    1 1 -1    
1226 2624 -1   0 0 -1    -1 -1 1    
-1 2478 5326   -1 0 0    1 -1 -1    
608 13778 3091   0 0 0    -1 -1 -1    
3794 1022 3410   0 0 0    -1 -1 -1    
-1 4044 10757   -1 0 0    1 -1 -1    
6445 4341 1380   0 0 0    -1 -1 -1    
-1 4555 9126   -1 0 0    1 -1 -1    
-1 7465 3891   -1 0 0    1 -1 -1    
360 -1 5012   0 -1 0    -1 1 -1    
-1 5617 8003   -1 0 0    1 -1 -1    
7330 3303 5100   0 0 0    -1 -1 -1    
5559 2237 11751   0 0 0    -1 -1 -1    
2923 5838 2564   0 0 0    -1 -1 -1    
4431 4649 599   0 0 0    -1 -1 -1    
10863 5332 10862   0 0 0    -1 -1 -1    
6809 2338 600   0 0 0    -1 -1 -1    
11631 11632 2337   0 0 0    -1 -1 -1    
-1 2620 6180   -1 0 0    1 -1 -1    
1242 2341 4860   0 0 0    -1 -1 -1    
-1 6545 2340   -1 0 0    1 -1 -1    
1851 2343 2453   0 0 0    -1 -1 -1    
8126 3754 2342   0 0 0    -1 -1 -1    
2973 -1 -1   0 -1 -1    -1 1 1    
5980 9317 4177   0 0 0    -1 -1 -1    
-1 77 2258   -1 0 0    1 -1 -1    
1453 3494 3754   0 0 0    -1 -1 -1    
2484 5357 -1   0 0 -1    -1 -1 1    
4013 -1 5358   0 -1 0    -1 1 -1    
2351 5956 131   0 0 0    -1 -1 -1    
-1 3708 2350   -1 0 0    1 -1 -1    
14684 6038 -1   0 0 -1    -1 -1 1    
6354 7150 1987   0 0 0    -1 -1 -1    
14668 2355 14625   0 0 0    -1 -1 -1    
14605 14633 2354   0 0 0    -1 -1 -1    
3666 5567 1396   0 0 0    -1 -1 -1    
2018 8399 -1   0 0 -1    -1 -1 1    
3551 3602 10194   0 0 0    -1 -1 -1    
11248 3601 11249   0 0 0    -1 -1 -1    
5796 682 2034   0 0 0    -1 -1 -1    
13050 1820 -1   0 0 -1    -1 -1 1    
1971 4768 -1   0 0 -1    -1 -1 1    
341 2617 4665   0 0 0    -1 -1 -1    
-1 314 6109   -1 0 0    1 -1 -1    
2321 -1 2320   0 -1 0    -1 1 -1    
-1 4299 2633   -1 0 0    1 -1 -1    
1646 5376 2105   0 0 0    -1 -1 -1    
3057 -1 11313   0 -1 0    -1 1 -1    
-1 2652 6451   -1 0 0    1 -1 -1    
6168 5282 4715   0 0 0    -1 -1 -1    
2372 4762 7172   0 0 0    -1 -1 -1    
238 313 2371   0 0 0    -1 -1 -1    
-1 6298 8418   -1 0 0    1 -1 -1    
59 9873 1503   0 0 0    -1 -1 -1    
-1 4746 3595   -1 0 0    1 -1 -1    
10486 7204 2377   0 0 0    -1 -1 -1    
5848 2376 3380   0 0 0    -1 -1 -1    
2118 2713 1950   0 0 0    -1 -1 -1    
1678 3029 3028   0 0 0    -1 -1 -1    
9070 10426 10314   0 0 0    -1 -1 -1    
9932 10315 10426   0 0 0    -1 -1 -1    
13714 13706 13705   0 0 0    -1 -1 -1    
-1 129 8451   -1 0 0    1 -1 -1    
-1 3085 638   -1 0 0    1 -1 -1    
-1 2851 6202   -1 0 0    1 -1 -1    
3982 3098 2273   0 0 0    -1 -1 -1    
3017 3099 4642   0 0 0    -1 -1 -1    
6328 -1 10753   0 -1 0    -1 1 -1    
6422 10192 8527   0 0 0    -1 -1 -1    
-1 7234 2391   -1 0 0    1 -1 -1    
607 2390 3273   0 0 0    -1 -1 -1    
-1 4420 10353   -1 0 0    1 -1 -1    
-1 5741 3568   -1 0 0    1 -1 -1    
2688 -1 -1   0 -1 -1    -1 1 1    
-1 2396 7013   -1 0 0    1 -1 -1    
1391 5914 2395   0 0 0    -1 -1 -1    
-1 3118 8446   -1 0 0    1 -1 -1    
-1 8470 10631   -1 0 0    1 -1 -1    
10632 5195 3170   0 0 0    -1 -1 -1    
-1 9257 10948   -1 0 0    1 -1 -1    
-1 2303 7740   -1 0 0    1 -1 -1    
-1 -1 7340   -1 -1 0    1 1 -1    
9603 8860 12267   0 0 0    -1 -1 -1    
5086 -1 -1   0 -1 -1    -1 1 1    
4061 5818 6610   0 0 0    -1 -1 -1    
-1 5335 -1   -1 0 -1    1 -1 1    
9638 6054 9623   0 0 0    -1 -1 -1    
-1 6047 6614   -1 0 0    1 -1 -1    
-1 7664 2616   -1 0 0    1 -1 -1    
13604 4167 13553   0 0 0    -1 -1 -1    
8546 13123 1993   0 0 0    -1 -1 -1    
-1 11575 2152   -1 0 0    1 -1 -1    
3637 4915 11575   0 0 0    -1 -1 -1    
1448 4744 -1   0 0 -1    -1 -1 1    
-1 1634 176   -1 0 0    1 -1 -1    
-1 7308 6151   -1 0 0    1 -1 -1    
6138 2533 14746   0 0 0    -1 -1 -1    
14174 801 12332   0 0 0    -1 -1 -1    
14596 2420 14507   0 0 0    -1 -1 -1    
14597 14587 2419   0 0 0    -1 -1 -1    
-1 3625 10399   -1 0 0    1 -1 -1    
-1 5728 4845   -1 0 0    1 -1 -1    
3964 9674 9675   0 0 0    -1 -1 -1    
1807 7400 -1   0 0 -1    -1 -1 1    
14564 14613 5556   0 0 0    -1 -1 -1    
2427 4453 2102   0 0 0    -1 -1 -1    
2426 597 -1   0 0 -1    -1 -1 1    
-1 7691 724   -1 0 0    1 -1 -1    
8593 10258 4078   0 0 0    -1 -1 -1    
1568 5163 7757   0 0 0    -1 -1 -1    
2586 -1 1191   0 -1 0    -1 1 -1    
207 1191 -1   0 0 -1    -1 -1 1    
6147 6146 6451   0 0 0    -1 -1 -1    
-1 7315 2439   -1 0 0    1 -1 -1    
1491 1456 -1   0 0 -1    -1 -1 1    
-1 4115 10680   -1 0 0    1 -1 -1    
1577 35 1998   0 0 0    -1 -1 -1    
13942 -1 14013   0 -1 0    -1 1 -1    
-1 2434 9554   -1 0 0    1 -1 -1    
954 8842 294   0 0 0    -1 -1 -1    
12759 2442 7631   0 0 0    -1 -1 -1    
13029 2667 2441   0 0 0    -1 -1 -1    
8239 8752 2957   0 0 0    -1 -1 -1    
2771 8362 -1   0 0 -1    -1 -1 1    
1103 -1 -1   0 -1 -1    -1 1 1    
321 2161 5277   0 0 0    -1 -1 -1    
1833 -1 371   0 -1 0    -1 1 -1    
2648 1617 6570   0 0 0    -1 -1 -1    
5373 8787 2450   0 0 0    -1 -1 -1    
