18894 18894 18894
4242433.894 5428777.932       270.363
4242440.190 5428777.932       270.198
4242446.485 5428777.932       270.056
4242452.780 5428777.932       269.881
4242459.076 5428777.932       269.664
4242465.371 5428777.932       269.463
4242471.667 5428777.932       269.263
4242477.962 5428777.932       269.049
4242484.257 5428777.932       268.855
4242490.553 5428777.932       268.635
4242496.848 5428777.932       268.426
4242503.144 5428777.932       268.232
4242509.439 5428777.932       268.032
4242515.734 5428777.932       267.840
4242522.030 5428777.932       267.680
4242528.325 5428777.932       267.508
4242534.621 5428777.932       267.335
4242540.916 5428777.932       267.156
4242547.211 5428777.932       266.985
4242553.507 5428777.932       266.820
4242559.802 5428777.932       266.646
4242566.098 5428777.932       266.474
4242572.393 5428777.932       266.412
4242578.688 5428777.932       266.502
4242584.984 5428777.932       266.643
4242591.279 5428777.932       266.786
4242597.575 5428777.932       266.910
4242603.870 5428777.932       267.048
4242610.165 5428777.932       267.179
4242616.461 5428777.932       267.311
4242622.756 5428777.932       267.433
4242629.051 5428777.932       267.548
4242635.347 5428777.932       267.639
4242641.642 5428777.932       267.672
4242647.938 5428777.932       267.713
4242654.233 5428777.932       267.752
4242660.528 5428777.932       267.782
4242666.824 5428777.932       267.831
4242673.119 5428777.932       270.812
4242679.415 5428777.932       268.698
4242685.710 5428777.932       267.952
4242692.005 5428777.932       268.016
4242698.301 5428777.932       268.255
4242704.596 5428777.932       268.616
4242710.892 5428777.932       268.956
4242717.187 5428777.932       269.324
4242723.482 5428777.932       269.665
4242729.778 5428777.932       270.019
4242736.073 5428777.932       270.378
4242742.369 5428777.932       270.743
4242748.664 5428777.932       271.094
4242754.959 5428777.932       271.393
4242761.255 5428777.932       271.605
4242767.550 5428777.932       271.769
4242773.846 5428777.932       272.962
4242780.141 5428777.932       272.093
4242786.436 5428777.932       272.262
4242792.732 5428777.932       272.410
4242799.027 5428777.932       272.582
4242805.323 5428777.932       272.740
4242811.618 5428777.932       272.899
4242817.913 5428777.932       273.036
4242824.209 5428777.932       273.126
4242830.504 5428777.932       273.240
4242836.800 5428777.932       273.350
4242843.095 5428777.932       273.445
4242849.390 5428777.932       273.554
4242855.686 5428777.932       273.654
4242861.981 5428777.932       273.752
4242868.277 5428777.932       273.865
4242874.572 5428777.932       273.969
4242880.867 5428777.932       274.065
4242887.163 5428777.932       274.166
4242893.458 5428777.932       274.274
4242899.754 5428777.932       274.368
4242906.049 5428777.932       274.474
4242912.344 5428777.932       274.577
4242918.640 5428777.932       274.687
4242924.935 5428777.932       274.790
4242931.231 5428777.932       274.881
4242937.526 5428777.932       275.002
4242943.821 5428777.932       275.134
4242950.117 5428777.932       275.289
4242956.412 5428777.932       275.431
4242962.708 5428777.932       275.590
4242969.003 5428777.932       275.726
4242975.298 5428777.932       275.884
